unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
131627506,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Superloop,NSW,Urban,FALSE,FALSE,30:3xxxxxx,270.11,243.91,273.27,270.4,256.44,272.83,23.56,5.24,23.77,23.62,23.34,23.74,8.1,7.78,12.33,8.19,7.94,12.33,0
135073779,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,08:bxxxxxx,50.17,27.74,54.32,50.23,39.98,54.16,18.85,17.94,18.98,18.84,18.13,18.98,10.15,6.89,14.48,10.34,7.73,14.34,0
2260979,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,5c:exxxxxx,902.57,689.88,936.52,900.5,717.4,936.46,47.29,45,47.51,47.29,46.26,47.45,6.34,6.14,6.8,6.35,6.23,6.61,0.14
135073781,Starlink,Satellite,100/50 Mbps,Starlink,VIC,,FALSE,FALSE,74:2xxxxxx,203.88,3.01,423.52,188.14,9.39,423.52,25.53,5.94,47.68,24.87,5.94,44.84,31.92,24.32,38.89,33.87,27.5,38.89,0.1
49590517,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,ACT,Urban,FALSE,FALSE,e4:fxxxxxx,53.71,52.38,54.22,53.68,52.75,53.86,18.87,18.8,19.22,18.87,18.8,19.22,12.13,9.53,13.06,11.97,9.56,13.05,0
1028854,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,10:1xxxxxx,53.68,45.56,54.03,53.47,45.56,53.96,18.62,16.88,18.96,18.56,16.88,18.73,15.5,12.14,33.12,15.48,14.84,15.69,0
135073783,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NSW,Remote,FALSE,FALSE,18:fxxxxxx,97.89,15.03,143.65,80.31,15.03,142.18,6.66,3.05,12,6.05,3.05,8.69,38.11,36.3,44.31,38.23,36.96,39.34,0
131627512,NBN,Fibre to the Premises,100/20 Mbps,Launtel,NSW,Urban,FALSE,FALSE,2c:4xxxxxx,105.06,101.06,105.68,104.92,102.32,105.51,18.26,17.56,18.41,18.29,18.17,18.4,1.83,1.73,6.24,1.99,1.8,6.24,0
128332281,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,NSW,Urban,FALSE,FALSE,30:3xxxxxx,920.99,558.56,936.78,913.37,635.15,936.34,47.31,38.8,47.51,47.29,46.45,47.45,10.81,10.68,11.35,10.84,10.8,11.03,0
3880953,NBN,Fibre to the Node,100/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,68:7xxxxxx,99.01,22.63,103.21,96.92,22.63,103.15,18.94,18.44,19.02,18.96,18.82,19.01,8.06,6.56,35.09,8.51,6.73,18.81,0.65
106454777,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Superloop,NSW,Urban,FALSE,FALSE,50:9xxxxxx,107.96,89.9,109.53,107.69,95,109.38,37.77,30.06,38.02,37.76,35.56,38.02,8.04,7.67,9.89,8.13,7.81,9.89,0
131627513,NBN Satellite Services,Satellite,50/10 Mbps,,QLD,Major Rural,FALSE,FALSE,20:2xxxxxx,31.87,3.6,54.61,22.09,3.6,53.74,8.02,0.25,11.73,7.51,2.82,9.61,644.78,605.94,1439.11,687.37,632.24,1439.11,0.74
21279225,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,TRUE,d2:2xxxxxx,641.31,461.78,734.36,648.18,518.98,734.36,42.83,31.5,43.03,42.84,42.18,42.99,11.75,10.57,11.88,11.78,11.74,11.81,0
57725689,Non-NBN fixed line services,Fibre to the Premises,50/20 Mbps,,NSW,,FALSE,FALSE,e0:1xxxxxx,55.94,1.07,56.32,54.86,1.07,56.18,18.36,17.96,18.61,18.35,17.96,18.5,2.59,2.5,34.2,3.06,2.58,34.2,0
54369021,NBN,Fibre to the Premises,100/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,54:axxxxxx,106.92,94.1,108.77,106.27,94.1,107.48,18.83,17.72,18.89,18.82,18.61,18.87,8.74,8.57,12.12,8.71,8.57,8.92,0
54645245,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,00:1xxxxxx,104.5,34.22,109.06,101.95,34.22,108.93,37,23.94,37.94,37.21,23.94,37.87,9.38,8.76,15.95,9.75,8.98,15.95,0.13
24454661,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Exetel,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,53.79,29.21,54.5,53.51,37.79,54.5,18.74,11.16,19.1,18.75,18.43,19.03,8.03,7.77,10.83,8.14,7.84,9.91,0.06
54369049,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,10:1xxxxxx,107.43,89.46,109.54,106.2,93.81,108.95,37.9,34.14,38.01,37.9,37.66,37.98,8.89,8.58,86.28,8.96,8.61,9.93,0
116127515,NBN,Fibre to the Premises,400/50 Mbps,Launtel,TAS,Urban,FALSE,FALSE,34:9xxxxxx,407.55,264.02,429.39,407.59,264.02,428.39,45.78,35.6,46.52,45.77,45.51,45.94,14.59,13.33,17.11,14.62,13.42,16.53,0
22865957,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,108.68,84.04,110.01,107.87,89.77,109.81,18.8,17.84,19.11,18.78,18.5,18.99,8.41,8.13,11.57,8.4,8.25,8.6,1.77
24454697,NBN,Hybrid Fibre Coaxial,25/5 Mbps,Telstra,VIC,Urban,FALSE,FALSE,d4:3xxxxxx,26.42,10.7,27.43,25.75,15.07,27.43,4.6,0.98,5.09,4.63,4.26,5.04,11.44,9.78,55.11,12.11,10.53,16.06,0.13
66082861,NBN,Fibre to the Premises,25/10 Mbps,Optus,NT + SA,Urban,FALSE,FALSE,34:6xxxxxx,27.23,24.89,27.88,27.21,26.25,27.32,9.48,9.36,9.52,9.48,9.43,9.51,13.65,12.08,13.8,13.62,12.82,13.69,0
1029441,NBN,Fibre to the Node,100/20 Mbps,Optus,NT + SA,Urban,TRUE,FALSE,64:fxxxxxx,71.85,33.21,79.71,71.75,60.6,76.99,18.89,17.51,19.13,18.93,18.5,19.06,19.11,16.2,20.92,18.87,16.2,20.92,0
133397583,NBN fixed wireless,Fixed Wireless,Fixed Wireless Superfast 400/40,,VIC,Remote,FALSE,FALSE,cc:fxxxxxx,273.5,24.8,480.61,272.32,119.5,416.18,9.03,1.03,18.02,8.83,6.2,14.02,35.37,30.16,282.11,33.67,31.09,50.36,0.06
124438628,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,2a:7xxxxxx,885.51,364.76,936.63,890.51,742.12,936.63,46.38,41.66,47.16,46.5,45.7,47.16,8.71,7.97,16.61,8.67,7.97,10.35,2.27
1027942,NBN,Fibre to the Premises,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,9c:3xxxxxx,53.36,49.08,53.64,53.3,49.23,53.56,18.47,17.7,18.65,18.47,18.36,18.61,3.33,2.97,3.82,3.3,2.97,3.35,0
124174964,NBN Satellite Services,Satellite,100/10 Mbps,,WA,Isolated,FALSE,FALSE,40:3xxxxxx,93.27,14.81,111.49,86.09,21.97,111.07,15.92,5.82,19.88,16.13,12.78,18.7,634.06,616.66,702.2,638.22,623.61,702.2,0.03
2219393,NBN,Fibre to the Premises,100/20 Mbps,Launtel,TAS,Urban,FALSE,FALSE,60:2xxxxxx,101.07,15.78,106.04,100.18,15.78,105.88,17.9,12.2,18.32,17.65,12.2,18.28,13.51,11.87,61.45,15.25,11.95,61.45,0
1195149,NBN,Fibre to the Premises,50/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,53.44,45.2,53.95,52.87,45.2,53.95,18.31,17.5,18.35,18.31,18.19,18.35,2.68,2.58,4.52,2.7,2.59,4.32,0
46624913,NBN,Fibre to the Node,100/20 Mbps,Superloop,NT + SA,Urban,TRUE,TRUE,38:1xxxxxx,65.2,57.42,66.82,64.96,61.07,66.77,18.84,18.59,19.08,18.8,18.6,18.96,33.43,30.09,34.77,33.53,30.13,34.38,0.04
50834833,NBN,Fibre to the Premises,100/20 Mbps,Telstra,TAS,Urban,FALSE,FALSE,10:1xxxxxx,108.86,100.69,109.26,108.81,103.5,109.25,19.03,18.52,19.35,19.01,18.52,19.26,12.78,12.63,15.77,12.7,12.63,12.8,0.03
131289287,NBN Satellite Services,Satellite,50/10 Mbps,,QLD,Major Rural,FALSE,FALSE,cc:2xxxxxx,36.23,7.64,55.78,32.51,7.64,54.24,10.35,1.31,18.05,10.44,2.78,16.7,656.97,608.89,751.6,661.18,623.12,751.6,0.48
131289295,Starlink,Satellite,100/50 Mbps,Starlink,QLD,,FALSE,FALSE,30:dxxxxxx,236.76,64.92,414.9,241.83,72.11,405.57,37.81,11.85,69.09,37.79,11.85,68.72,42.33,37.46,47.02,43.29,40.24,45.88,0.16
2211041,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,TAS,Urban,FALSE,FALSE,60:4xxxxxx,53.52,18.97,54.6,53.04,30.5,54.46,18.96,18.08,19.14,18.95,18.48,19.12,15.12,13.93,16.47,15.15,13.95,15.73,0
116906744,NBN fixed wireless,Fixed Wireless,25/5 Mbps,,TAS,Remote,FALSE,FALSE,78:dxxxxxx,14.73,1.07,26.48,8.9,3.12,21.11,3.52,0.75,4.73,2.73,0.75,4.64,49.72,43.95,254.03,76.8,44.66,254.03,1
5301245,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,08:3xxxxxx,53.4,29.12,55.42,53.57,35.41,54.62,18.76,18.09,19.53,18.77,18.25,19.44,10.72,10.48,11.72,10.67,10.52,11.22,0.03
130878208,Starlink,Satellite,100/50 Mbps,Starlink,NT + SA,,FALSE,FALSE,26:5xxxxxx,219.8,20.23,410.69,214.33,40.97,346.94,29.98,10.26,64.47,32.92,13.54,64.47,31.8,26.31,38.14,34.17,30.11,38.11,1.9
33275649,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,64:6xxxxxx,53.47,33.36,55.12,51.14,33.36,54.65,18.63,17.23,19.32,18.47,17.77,18.7,8.91,8.57,15.54,9.05,8.57,15.54,0
133117186,NBN,Fibre to the Curb,100/20 Mbps,Vodafone,NSW,Urban,FALSE,FALSE,68:dxxxxxx,80.26,70.16,81.32,79.5,71.77,81.27,17.12,16.67,17.22,17.1,16.83,17.2,6.99,6.92,7.16,6.98,6.92,7.16,0.06
127924738,NBN Satellite Services,Satellite,50/10 Mbps,,QLD,Isolated,FALSE,FALSE,7a:4xxxxxx,53.06,33.5,55.71,52.69,36.69,55.68,16.24,7.06,18.53,16.48,13.32,18.12,671.4,659.09,711.14,671.8,665.1,688.77,3.26
2535431,NBN,Fibre to the Premises,100/20 Mbps,iiNet,NSW,Urban,FALSE,TRUE,e0:6xxxxxx,36.25,26,39.42,35.57,26,38.27,18.78,17,18.88,18.79,18.36,18.87,2.55,2.48,3.14,2.54,2.48,3.07,0
39357193,NBN,Fibre to the Node,50/20 Mbps,Vodafone,NSW,Urban,TRUE,TRUE,f8:cxxxxxx,35.87,25.3,37.2,35.44,25.3,37.13,7.3,6.97,8.28,7.33,7.01,7.8,13.49,9.76,16.43,13.56,9.96,15.05,0.03
2261003,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,18:fxxxxxx,54.06,31.54,54.68,53.83,41.48,54.47,18.85,16.03,19.14,18.77,16.03,19.14,12.32,9.37,14.23,12.39,9.53,14.19,0
1231627,NBN,Fibre to the Premises,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,80:cxxxxxx,109.03,99.35,110.71,108.74,99.35,110.46,18.95,18.59,19.05,18.96,18.8,19.01,9.82,9.38,10.25,9.78,9.38,10.13,0.03
134710032,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Leaptel,NSW,Urban,FALSE,FALSE,a8:4xxxxxx,265.79,254.47,266.67,265,254.98,266.61,23.79,1.33,23.95,23.78,23.44,23.86,8.48,8.25,11.56,8.54,8.39,11.28,0.42
1188369,NBN,Fibre to the Node,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,bc:3xxxxxx,91.46,76.04,91.78,90.79,76.04,91.78,19.07,18.53,19.22,19.05,18.64,19.22,12.21,9.09,13.1,12.3,9.11,13.1,0
82211345,Starlink,Satellite,100/50 Mbps,Starlink,VIC,,FALSE,FALSE,6a:dxxxxxx,176.31,14.15,401.95,140.02,14.15,278.64,26.32,10.85,46.97,24.56,13.2,37.27,29.76,23.98,38.08,31.59,28.29,36.11,0.13
1028884,NBN,Fibre to the Premises,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,1c:6xxxxxx,108.13,90.08,110.34,107.55,91.31,109.24,18.89,17.21,19.02,18.86,18.19,18.99,4.75,4.51,6.77,4.72,4.51,5.45,0.03
5071893,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,Urban,TRUE,FALSE,34:6xxxxxx,41.1,32.78,41.75,41.05,37.63,41.7,8.82,7.81,9.75,8.89,8.27,9.6,11.93,10.1,14.58,11.82,10.29,14.38,0.03
42314517,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,5c:bxxxxxx,108.86,50.38,110.25,108.98,105.26,110.25,37.48,36.2,38.08,37.49,36.73,37.87,9.9,9.25,11.84,9.78,9.25,11.57,0.03
1027862,NBN,Fibre to the Curb,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,10:dxxxxxx,54.46,46.41,55.51,54.19,46.41,55.49,18.6,17.62,18.68,18.59,17.69,18.68,6.55,5.76,35.52,6.57,5.76,9.94,0
81801497,NBN,Fibre to the Curb,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,bc:3xxxxxx,96.48,81.05,97.26,96.12,85.68,97.26,18.78,17.71,18.87,18.77,18.16,18.86,5.25,5.17,5.97,5.23,5.18,5.44,0
106456089,NBN,Fibre to the Premises,250/25 Mbps,Exetel,NSW,Urban,FALSE,FALSE,d2:2xxxxxx,270.98,173.05,273.25,270.49,251.82,272.82,23.64,22.45,23.82,23.61,22.45,23.74,2.29,2.2,3.02,2.28,2.2,2.5,5.61
1231641,NBN,Fibre to the Curb,100/20 Mbps,Telstra,NSW,Major Rural,FALSE,FALSE,d4:9xxxxxx,108.95,100.11,110.89,108.5,100.11,109.22,19,18.76,19.17,18.98,18.94,19,8.01,7.7,25.5,7.96,7.84,8.3,0
108352026,NBN,Fibre to the Premises,250/25 Mbps,Exetel,ACT,Urban,FALSE,FALSE,c0:0xxxxxx,269.85,158.58,272.06,270,261.27,272.06,23.58,21.97,23.72,23.59,23.18,23.7,7.35,7.2,7.62,7.35,7.3,7.42,0
4803357,NBN,Fibre to the Node,50/20 Mbps,Optus,ACT,Urban,FALSE,FALSE,38:axxxxxx,54.4,44.29,55.46,54.41,48.93,54.93,18.99,18.56,19.19,18.98,18.56,19.18,21.27,11.03,29.63,21.27,11.09,24.41,0
81885725,Starlink,Satellite,100/50 Mbps,Starlink,VIC,,FALSE,FALSE,74:2xxxxxx,118.84,13.92,183.69,108.71,13.92,171.62,22.36,2.68,41.92,22.82,8.82,37.89,31.3,24.81,120.63,35.09,29.3,120.63,0.13
96729373,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,cc:2xxxxxx,53.99,42.12,54.49,53.94,44.42,54.49,18.85,18.19,18.9,18.85,18.79,18.9,10.37,6.93,26.06,10.03,6.96,11.35,0.03
24328737,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Superloop,NSW,Urban,FALSE,FALSE,40:6xxxxxx,236.05,191,239.12,235.28,219.15,239.04,18.98,17.33,19.2,18.91,18.29,19.13,8.73,8.22,13.9,8.86,8.42,9.77,0.16
1231649,NBN,Fibre to the Premises,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,38:axxxxxx,109.13,99.55,109.31,108.85,99.61,109.31,37.51,37.09,38.1,37.5,37.11,38,5.18,4.99,95.97,5.18,4.99,5.26,0
2624547,NBN,Fibre to the Premises,50/20 Mbps,iiNet,ACT,Urban,FALSE,FALSE,c4:exxxxxx,52.81,40.71,53.67,52.63,46.41,53.66,18.88,18.08,19,18.89,18.58,18.97,6.6,6.1,7.59,6.58,6.1,7.59,0
1231651,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,70:3xxxxxx,922.46,213.18,946.65,913.9,213.18,946.65,47.3,39,47.49,47.06,39,47.43,4.17,4.08,4.81,4.17,4.1,4.81,0.03
55519269,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,f8:cxxxxxx,53.91,37.67,54.85,53.73,37.67,54.68,18.96,18.61,19.27,18.96,18.61,19.2,12.39,9.1,13.21,12.13,9.1,13.14,0
4080933,NBN,Fibre to the Premises,100/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,c8:1xxxxxx,105.49,78.65,106.76,105.03,84.87,106.76,18.81,18.4,18.89,18.79,18.4,18.88,12.22,11.5,19.35,12.16,11.52,13.17,1.55
50570789,NBN,Hybrid Fibre Coaxial,250/25 Mbps,TPG,NSW,Urban,FALSE,FALSE,fc:3xxxxxx,268.99,263.08,270.57,269.04,266.88,270.19,23.66,23.22,24.25,23.67,23.59,23.78,7.62,7.4,149.4,7.7,7.55,8.05,0.06
1194537,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Major Rural,TRUE,TRUE,08:cxxxxxx,32.12,24.16,35.47,31.73,25.43,34.69,7.95,1.97,9.6,7.72,2.26,9.6,13.82,9.13,69.88,14.46,10.88,36.03,0
108352041,NBN,Fibre to the Premises,100/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,00:0xxxxxx,107.14,81.79,109.16,107.17,88.29,108.86,18.75,15.76,18.91,18.75,18.42,18.87,2.42,2.28,7.38,2.37,2.29,2.48,0
1029417,NBN,Fibre to the Premises,25/5 Mbps,Telstra,NSW,Urban,FALSE,FALSE,d4:3xxxxxx,27.31,23.12,27.43,27.24,23.12,27.4,4.8,4.05,5.19,4.78,4.29,5.16,4.41,4.12,55.98,4.45,4.39,5.84,0
6986285,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,60:0xxxxxx,108.64,107.9,110.09,108.64,108.63,108.65,37.96,37.27,38.12,37.97,37.89,38.12,4.16,4.06,4.31,4.13,4.06,4.17,0
101188657,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,08:cxxxxxx,109.07,53.82,109.35,109.04,106.2,109.29,18.94,15.74,19.21,18.94,17.43,19.21,8.17,8.01,76.83,8.16,8.04,8.99,0.03
24329777,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Vodafone,NSW,Urban,FALSE,FALSE,a4:9xxxxxx,93.15,91.05,93.77,93.13,91.05,93.77,18.81,17.15,18.96,18.85,18.64,18.92,8.45,8.26,10.07,8.49,8.27,9.14,0.1
108352049,Non-NBN fixed line services,Fibre to the Premises,500/50 Mbps,,NSW,,FALSE,FALSE,c8:7xxxxxx,528.23,86.78,544.2,514.31,86.78,544.08,49.13,45.31,49.29,49.12,48.53,49.29,5.72,5.57,12.98,5.7,5.58,5.92,0.07
114331441,Starlink,Satellite,100/50 Mbps,Starlink,NSW,,FALSE,FALSE,da:bxxxxxx,181.27,15.02,399.89,161.5,15.02,338.92,28.3,6.67,57.9,26.37,7.97,54.1,25.91,21.12,36.74,27.93,25.32,31.86,0.1
1194547,NBN,Fibre to the Node,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,7c:2xxxxxx,38.06,5.32,94.48,37.89,20.96,92.71,35.9,33.9,36.33,35.82,33.9,36.2,11.23,8.11,15.09,11.48,8.23,15.09,0.16
31032117,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,b0:9xxxxxx,931.63,0.39,951.2,908.22,0.39,948.01,43.72,0.04,46.59,44.21,0.44,46.53,8.31,7.72,10.28,8.44,7.95,9.36,0.35
1029429,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NSW,Remote,FALSE,FALSE,08:3xxxxxx,132.49,37.11,144.36,127.05,37.11,143.61,8.96,5.62,10.83,9.07,7.65,10.59,37.15,35.58,41.73,37.36,36.48,41.73,0
57725749,Non-NBN fixed line services,Fibre to the Premises,50/20 Mbps,,ACT,,FALSE,FALSE,e6:8xxxxxx,54,40.81,54.44,53.85,45.4,54.44,18.79,10.37,19.17,18.6,10.37,19.17,7.27,6.44,18.56,7.28,6.67,8.69,0.16
126632759,NBN Satellite Services,Satellite,50/10 Mbps,,TAS,Major Rural,FALSE,FALSE,50:dxxxxxx,29.29,1.65,55.55,18.13,6.03,39.55,1.84,0.08,10,1.76,0.77,3.85,626.75,600.43,706.04,627.41,609.41,640.09,3.32
1029431,NBN,Fibre to the Premises,25/10 Mbps,Exetel,NSW,Urban,FALSE,FALSE,34:dxxxxxx,26.9,24.6,27.01,26.81,24.6,27,9.34,9.29,9.4,9.34,9.29,9.37,2.9,2.81,3.15,2.87,2.81,3.11,0
48370489,Starlink,Satellite,100/50 Mbps,Starlink,QLD,,FALSE,FALSE,74:2xxxxxx,178.26,27.64,367.17,162.15,39.49,321.54,25.65,8.99,50.61,23.87,15.08,44.79,32.11,25.33,38.39,33.43,30.06,36.81,0.23
114331450,NBN,Fibre to the Premises,100/20 Mbps,Leaptel,NSW,Major Rural,FALSE,FALSE,58:cxxxxxx,105.97,95.5,107.22,105.61,96.18,107.1,18.93,17.92,19.02,18.91,18.6,19.02,7.44,7.29,8.17,7.45,7.4,7.55,0
2211131,NBN,Fibre to the Premises,100/20 Mbps,Telstra,ACT,Urban,FALSE,FALSE,a4:9xxxxxx,108.76,76.89,110.64,107.83,76.89,110.28,19.07,16.66,19.37,19.03,18.74,19.21,7.24,5.65,9.39,7.17,7.08,8.64,0
48370493,NBN Satellite Services,Satellite,25/5 Mbps,,NSW,Minor Rural,FALSE,FALSE,c8:3xxxxxx,24.9,16.41,27.86,24.57,19.85,27.69,5.25,1.7,5.69,5.43,3.32,5.69,645.82,627.47,692.26,641.36,629.97,660.11,0.19
2975293,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,10:dxxxxxx,54.58,51.13,54.87,54.52,51.13,54.74,18.68,17.77,19.59,18.62,17.77,18.9,8.29,8.09,9.16,8.28,8.1,9.16,0.03
4114237,Starlink,Satellite,100/50 Mbps,Starlink,QLD,,FALSE,FALSE,70:3xxxxxx,142.04,17.49,290.37,120.65,17.49,225.32,19.42,6.96,24.45,18.58,7.35,23.98,28.8,23.82,39.56,28.98,25.34,33.77,0.13
54645309,Starlink,Satellite,100/50 Mbps,Starlink,QLD,,FALSE,FALSE,74:2xxxxxx,152.1,2.91,391.91,130.63,16.25,270.08,26.69,5.75,58.56,26.72,9.56,42.09,30.38,24.05,43,31.96,27.42,43,0.1
45564737,NBN,Fibre to the Premises,250/25 Mbps,iiNet,NSW,Urban,FALSE,FALSE,b4:dxxxxxx,270.96,265.65,271.84,270.62,265.65,271.16,23.75,21.91,23.86,23.78,23.64,23.85,1.75,1.54,1.97,1.72,1.54,1.83,0
110762821,NBN,Fibre to the Premises,250/25 Mbps,Exetel,NSW,Urban,FALSE,FALSE,50:7xxxxxx,270.23,242.92,273.26,267.7,242.92,273.26,23.65,22.6,23.75,23.56,22.6,23.71,5.92,5.72,7.02,5.94,5.72,6.96,0.11
103959621,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,a4:9xxxxxx,107.21,90.77,108.76,106.69,90.77,107.52,18.85,18.47,18.97,18.83,18.47,18.92,8.7,8.49,9.79,8.72,8.56,8.99,0
4114245,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Major Rural,FALSE,FALSE,18:fxxxxxx,53.7,18.03,54.54,52.93,27.4,54.51,18.85,12.91,18.92,18.7,12.91,18.91,19.34,16.19,20.51,18.92,16.19,20.45,0
125920326,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,9c:5xxxxxx,101.82,24.02,108.68,98.89,24.02,108.68,18.61,9.67,18.91,18.34,9.67,18.91,3.07,2.83,16.92,3.12,2.83,6.77,0
1366857,NBN,Fibre to the Premises,250/25 Mbps,TPG,NSW,Urban,FALSE,FALSE,b4:bxxxxxx,267.16,143.8,269.84,264.99,143.8,269.45,21.92,20.91,23.3,22.04,21.62,23.3,2.8,2.65,100.92,2.9,2.75,9.7,0.1
1188429,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,NSW,Urban,FALSE,TRUE,d4:5xxxxxx,539.61,94.12,638.69,540.85,473.81,614.68,47.39,45.36,47.59,47.4,47.29,47.48,3.04,2.91,11.72,3.05,2.91,3.4,0.35
96729165,NBN,Fibre to the Premises,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,10:2xxxxxx,54.31,49.73,54.54,54.31,52.58,54.54,18.85,17.83,18.92,18.85,18.81,18.92,16.69,11.81,28.14,16.74,11.81,22.16,0
119326031,NBN,Fibre to the Node,50/20 Mbps,Leaptel,ACT,Urban,FALSE,FALSE,74:dxxxxxx,41.65,30.03,42.84,40.87,34.88,42.84,7.96,4.86,8.12,7.94,7.3,8.11,18.09,10.09,53.22,19.42,11.91,53.22,0
110762832,NBN,Fibre to the Premises,500/50 Mbps,Exetel,NSW,Urban,FALSE,FALSE,90:0xxxxxx,541.47,462.7,544.21,540.24,504.74,544.21,47.05,45.78,47.23,46.94,45.78,47.14,1.89,1.82,17.6,1.87,1.82,2.12,0.97
4329553,NBN,Fibre to the Premises,100/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,2c:7xxxxxx,107.45,80.55,109.2,106.32,93.21,108.88,18.91,17.77,19.03,18.84,17.77,19,8.31,8.25,23.66,8.32,8.26,8.5,0.06
53382737,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Aussie Broadband,NSW,Urban,FALSE,TRUE,e8:9xxxxxx,473.03,327.13,553.91,472.21,329.82,553.91,46.78,24,47.98,46.98,43.64,47.81,8.62,8.06,15.49,8.76,8.3,10.3,0.26
1188435,Starlink,Satellite,100/50 Mbps,Starlink,TAS,,FALSE,FALSE,74:2xxxxxx,213.84,5.24,399.32,187.79,53.58,318.18,31.09,12.26,61.8,27.72,15.73,47.69,25.75,22.62,33.82,26.35,24.08,33.82,0.45
93458517,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,c8:9xxxxxx,92.94,78.88,93.83,92.78,86.61,93.83,18.94,18.26,19.03,18.92,18.28,19,17.23,8.22,22.87,17.08,8.22,20.65,0.23
